Time (ms),Altitude (m),Velocity (ms-1),Acceleration (ms-2),State Detection
15920,0.93,-3.9,0.02,
15930,0.62,-4.08,2.33,
15940,0.46,-5.29,-1.05,
15950,0.64,-4.65,0.28,
15960,0.65,-5.48,2.19,
15970,0.9,-5.66,0.74,
15980,0.38,-3.92,2.18,
15990,0.87,-4.18,1.93,
16000,0.77,-4.87,-1.49,
16010,0.61,-3.65,-0.79,
16020,0.38,-3.69,-0.97,
16030,0.03,-4.21,1.08,
16040,0.35,-3.64,0.15,
16050,0.15,-2.78,-0.04,
16060,-0.06,-3.79,-0.22,
16070,0.21,-4.75,-0.17,
16080,0.32,-3.37,-0.1,
16090,0.37,-3.78,-0.51,
16090,0.06,-0.06,-8.71,
16121.45,-0.3,0.64,-8.01,
16152.89,-0.14,0,-10.89,
16184.34,0.29,0,-8.39,
16215.79,0.2,-0.14,-8.95,
16247.23,-0.4,0.15,-8.79,
16278.68,-0.38,-1.14,-10.94,
16310.13,-0.27,0.62,-8.02,
16341.57,-0.3,1.64,-11.55,
16373.02,0.48,-0.48,-9.41,
16404.47,-0.44,0.27,-10.71,
16435.91,0.36,-0.42,-9.32,
16467.36,0.22,-0.56,-8.93,
16498.8,0.29,0.43,-8.66,
16530.25,-0.34,-0.56,-9.69,
16561.7,0,0.19,-10.13,
16593.14,-0.08,-0.47,-10.19,
16624.59,-0.07,0.12,-9.53,
16656.04,0.01,1.21,-8.69,
16687.48,0.08,-0.03,-7.57,
16718.93,-0.14,0.92,-10.6,
16750.38,-0.32,-0.53,-9.03,
16781.82,-0.16,1.31,-9.64,
16813.27,-0.03,-0.16,-9.02,
16844.72,0.08,-0.34,-10.75,
16876.16,-0.04,-0.43,-9.85,
16907.61,0.33,1.3,-9.47,
16939.05,0.12,0.25,-8.46,
16970.5,-0.28,0.31,-9.74,
17001.95,-0.37,-0.03,-10.82,
17033.4,-0.3,-0.95,-9.03,
17064.84,0.54,-0.25,-9.41,
17096.29,0.13,-0.01,-9.94,
17127.74,0.25,0.1,-9.2,
17159.18,-0.57,-0.04,-10.69,
17190.63,-0.64,-0.13,-10.26,
17222.07,0.29,0,-8.92,
17253.52,0.09,-0.59,-10.59,
17284.97,0.07,-0.47,-10.1,
17316.41,0.01,0.25,-10.04,Landing Detected
17347.86,0.3,1.25,-8.82,
17379.31,-0.07,-0.59,-10.44,
17410.76,-0.12,0.19,-10.77,
17442.2,-0.07,0.01,-8.5,
17473.65,0.1,1.57,-10.47,
17505.09,0,0.89,-9.76,
17536.54,0.29,0.62,-9.3,
17567.99,0.11,-0.58,-9.18,
17599.43,-0.18,0.95,-11.01,
17630.88,-0.16,-0.71,-10.19,
17662.33,-0.23,-1.13,-10.44,
17693.77,-0.72,1.09,-9.66,
17725.22,0.29,0.43,-10.48,
17756.67,0.13,0.29,-10.3,
17788.11,-0.48,-0.73,-10.61,
17819.56,0.23,-0.48,-9.88,
17851.01,0.02,-0.25,-9.4,
17882.45,-0.04,0.81,-10.79,
17913.9,0.02,-1.04,-9.53,
17945.35,-0.44,0.52,-8.69,
17976.79,-0.33,0.05,-11.26,
18008.24,0.04,1.69,-8.62,
18039.68,-0.02,-0.27,-7.32,
18071.13,0.42,-0.62,-12.32,
18102.58,0.47,1.87,-9.58,
18134.03,0.05,-2.39,-9.71,
18165.47,0.21,-1.04,-10.45,
18196.92,0.02,-0.58,-9.93,
18228.37,-0.04,-0.91,-8.19,
18259.81,0.4,-0.31,-9.38,
18291.26,0.34,0.09,-8.52,
18322.7,-0.34,0.8,-12.32,
18354.15,-0.05,0.38,-11.34,
18385.6,-0.3,-0.76,-10.62,
18417.04,-0.13,0.37,-8.12,
18448.49,-0.22,-0.29,-12.41,
18479.94,0.25,-1.37,-9.21,
18511.38,-0.19,0.23,-8.38,
18542.83,0.15,-0.27,-8.4,
18574.28,0.05,0.72,-11.47,
18605.72,-0.4,-0.21,-11.63,
18637.17,0.3,-1.35,-8.27,
18668.62,0.14,0.64,-10.46,
18700.06,-0.57,-0.32,-10.08,
18731.51,0.23,-0.67,-9.04,
18762.96,0,-1.13,-11.39,
18794.4,0.45,0.65,-10.18,
18825.85,-0.38,-0.48,-10.72,
18857.3,0.29,0.96,-10.95,
18888.74,-0.29,0.09,-8.63,
18920.19,0.25,-0.09,-9.12,
18951.63,-0.49,-1.73,-9.42,
18983.08,0.18,0.92,-9.58,
19014.53,0.02,1.71,-8.17,
19045.97,0.4,1.32,-10.93,
19077.42,-0.24,0.18,-11.32,
19108.87,0.15,-0.59,-8.38,
19140.31,0.16,1.53,-8.81,
19171.76,-0.3,-0.12,-11.08,
19203.21,-0.21,0.07,-8.84,
19234.66,0.13,0.03,-10.17,
19266.1,0.16,0.16,-11.88,
19297.55,-0.49,0.31,-10.11,
19328.99,0.01,0.07,-11.15,
19360.44,-0.24,-0.77,-8.34,
19391.89,-0.37,-0.08,-8.45,
19423.33,-0.58,-0.12,-11.27,
19454.78,-0.26,0.78,-9.05,
19486.22,0.19,-0.3,-7.61,
19517.67,-0.22,0.98,-10.42,
19549.12,-0.19,0.35,-10.58,
19580.57,-0.5,1.22,-9.12,
19612.01,0.19,0.11,-7.77,
19643.46,-0.14,0.2,-10.16,
19674.91,0.18,-1.05,-8.18,
19706.35,0.33,0.74,-9.3,
19737.8,0.06,-0.35,-8.91,
19769.25,-0.34,0.45,-9.41,
19800.69,0.4,0,-9.4,
19832.14,0.28,-0.73,-10.66,
19863.58,0.46,-1.31,-11,
19895.03,0.21,-1.63,-11.65,
19926.48,-0.06,-0.54,-11.25,
19957.93,-0.12,-0.8,-9.28,
19989.37,0.22,-0.41,-10.07,
20020.82,-0.2,-0.05,-9.54,
20052.26,0.13,-1.61,-8.19,
20083.71,-0.34,-0.14,-11.41,
20115.16,0.7,-0.79,-8.36,
20146.6,-0.33,0.67,-9.67,
20178.05,-0.23,-0.51,-8.2,
20209.5,0.57,-0.07,-10.23,
20240.94,0.27,0.92,-11.68,
20272.39,0.01,0.14,-9.78,
20303.84,0,0.1,-11.12,
20335.28,-0.05,-0.22,-9.58,
20366.73,0.35,0.37,-9.49,
20398.18,0,0.62,-9.49,
20429.62,0,1.22,-11.5,
20461.07,-0.58,1.16,-10.15,
20492.52,-0.15,-0.2,-12.18,
20523.96,0.03,-0.11,-10.36,
20555.41,0.01,-1.85,-9.87,
20586.86,-0.25,0.41,-8.96,
20618.3,-0.15,0.82,-7.55,
20649.75,-0.38,0.55,-11.18,
20681.2,-0.3,0.78,-12.56,
20712.64,-0.25,0.37,-9.77,
20744.09,0.39,1.41,-6.74,
20775.53,0.11,-0.26,-9.76,
20806.98,0.2,-0.29,-10.91,
20838.43,0.07,-1.36,-10.91,
20869.87,0.14,0.85,-9.48,
20901.32,-0.27,-0.16,-11.5,
20932.77,-0.14,-0.76,-8.77,
20964.21,0.43,-0.17,-10.02,
20995.66,0.09,0.4,-10.39,
21027.11,0.18,-0.28,-9.84,
21058.55,-0.31,1.71,-8.02,
21090,-0.24,0.93,-8.23,
Time (s),Altitude (m),Velocity (ms-1),Acceleration (ms-2),State Detection
0,0,0,0,
0,-0.03,0.68,-10.03,
31.45,-0.26,-0.56,-9.37,
62.89,0.32,-1.13,-10.22,
94.34,0.19,0.8,-8.46,
125.79,0.35,-0.39,-9.53,
157.23,-0.06,-0.26,-10.57,
188.68,0.06,-1.11,-9.18,
220.13,-0.22,-0.32,-9.19,
251.57,0.04,0.49,-10.12,
283.02,-0.83,-0.53,-10.41,
314.47,0.19,-0.23,-10.58,
345.91,-0.03,0.33,-9.91,
377.36,0.27,-0.89,-9.1,
408.81,-0.17,-1.1,-8.32,
440.25,-0.09,0.42,-8.68,
471.7,0.18,0.88,-11.49,
503.14,0.07,0.25,-11,
534.59,0.24,-1.62,-10.02,
566.04,0.02,-0.35,-10.33,
597.48,-0.11,-0.38,-6.98,
628.93,0.26,0.98,-7.71,
660.38,-0.02,-0.06,-9.11,
691.82,0.11,-0.47,-9.38,
723.27,0.06,0.15,-9.45,
754.72,0.26,0.26,-8.68,
786.16,0.36,0.41,-8.75,
817.61,-0.09,-0.34,-7.97,
849.06,0.11,0.08,-9.97,
880.5,-0.24,0.07,-8.78,
911.95,0.33,-0.66,-7.27,
943.4,0.3,-0.34,-7.62,
974.84,-0.15,0.16,-9.35,
1006.29,-0.21,-1.05,-10.43,
1037.74,0.06,-0.3,-10.72,
1069.18,0.04,-0.29,-10.81,
1100.63,0.41,0.34,-10.05,
1132.08,0.3,-0.12,-10.57,
1163.52,-0.34,-0.26,-11.04,
1194.97,-0.27,-0.29,-9.96,
1226.42,0.06,-1.83,-9.18,
1257.86,0.18,0.24,-8.95,
1289.31,0.12,0.07,-10.62,
1320.75,0.05,-2.25,-9.73,
1352.2,-0.01,-0.64,-11.16,
1383.65,-0.24,-1.44,-8.13,
1415.09,0.01,-0.13,-9.29,
1446.54,-0.05,0.09,-9.04,
1477.99,0.3,-0.31,-11.63,
1509.43,-0.61,-0.83,-8.48,
1540.88,-0.25,-1.21,-8.94,
1572.33,-0.33,0.2,-9.53,
1603.77,0.35,0.93,-8.88,
1635.22,-0.08,0.82,-10.73,
1666.67,0.4,1.05,-9.98,
1698.11,-0.24,2.16,-12.97,
1729.56,0.35,0.52,-10.35,
1761.01,0.06,-0.73,-8.23,
1792.45,-0.28,-0.03,-10.39,
1823.9,-0.44,-0.02,-12.19,
1855.35,-0.2,0.11,-8.72,
1886.79,-0.45,0.93,-9.94,
1918.24,0.33,0.24,-9.19,
1949.69,-0.14,-1.29,-9.83,
1981.13,-0.33,-0.57,-10.2,
2012.58,-0.24,-1.18,-10.95,
2044.03,0.45,0.52,-10.78,
2075.47,-0.09,0.94,-9.12,
2106.92,0.24,1.07,-10.76,
2138.36,0.45,-0.7,-8.96,
2169.81,-0.38,-0.47,-10.12,
2201.26,0.38,-0.03,-9.61,
2232.7,-0.17,-0.81,-9.75,
2264.15,-0.11,0.03,-11.75,
2295.6,0.47,0.17,-8.43,
2327.04,-0.22,-0.79,-11.59,
2358.49,-0.06,0.26,-9.38,
2389.94,0.17,-2.02,-9.63,
2421.38,-0.05,0.49,-7.54,
2452.83,-0.35,2.25,-10.29,
2484.28,0.06,-1.14,-9.54,
2515.72,0.07,0.41,-10.47,
2547.17,-0.25,-1.41,-8.64,
2578.62,0.29,1.36,-10.04,
2610.06,-0.04,-0.39,-9.38,
2641.51,-0.18,-0.69,-10.82,
2672.96,-0.13,1.26,-10.53,
2704.4,-0.89,0.48,-10.8,
2735.85,-0.49,-0.63,-10.84,
2767.3,-0.42,-0.57,-10.22,
2798.74,-0.21,1.05,-10.82,
2830.19,-0.02,0.75,-9.35,
2861.64,-0.5,-0.26,-8.88,
2893.08,-0.11,-0.31,-10.48,
2924.53,-0.06,0.68,-10.71,
2955.98,-0.32,-0.91,-10.84,
2987.42,0.22,-1.2,-10.17,
3018.87,0.17,-0.03,-11.37,
3050.31,-0.05,0.92,-7.7,
3081.76,0.3,0.33,-8.97,
3113.21,0.72,1.46,-9.62,
3144.65,-0.3,1.05,-8.93,
3176.1,-0.23,-0.93,-9.3,
3207.55,0.45,0.02,-9.08,
3238.99,-0.14,1.64,-11.41,
3270.44,0.09,0.92,-10.71,
3301.89,-0.26,0.94,-10.2,
3333.33,0,-1.48,-9.39,
3364.78,0.41,0.03,-8.31,
3396.23,-0.19,-0.9,-11.84,
3427.67,0.61,1.33,-8.25,
3459.12,0.18,0.4,-9.08,
3490.57,0.11,0.54,-9.59,
3522.01,0.06,-0.57,-12.37,
3553.46,-0.48,-0.06,-9.24,
3584.91,0.57,0.47,-8.2,
3616.35,-0.45,0.43,-10.53,
3647.8,-0.13,0.02,-9.1,
3679.25,-0.19,-0.21,-10.26,
3710.69,0.26,-1.53,-12.18,
3742.14,0.22,-0.14,-9.01,
3773.58,0.14,0.63,-11.83,
3805.03,-0.11,-0.09,-7.79,
3836.48,0.46,0.57,-8.82,
3867.92,-0.54,0.94,-11.25,
3899.37,-0.45,-0.15,-10.66,
3930.82,-0.07,-0.43,-9.75,
3962.26,-0.04,-0.53,-7.68,
3993.71,0.02,-0.77,-9.04,
4025.16,0.28,-1.02,-9.67,
4056.6,-0.69,0.86,-11.06,
4088.05,0.22,0.36,-7.54,
4119.5,-0.24,0.5,-7.27,
4150.94,0,0.07,-12.5,
4182.39,-0.02,-0.12,-10.39,
4213.84,0.15,1.08,-9.45,
4245.28,-0.2,-1.15,-11.18,
4276.73,-0.03,0.07,-9.6,
4308.18,-0.21,-0.37,-12.53,
4339.62,-0.07,0.44,-8.82,
4371.07,-0.23,0.28,-9.49,
4402.52,0.58,0.86,-9.51,
4433.96,-0.62,-0.38,-9.11,
4465.41,-0.08,-0.31,-10.07,
4496.86,0,-1.02,-9.49,
4528.3,0.2,0.65,-10.53,
4559.75,-0.55,0.38,-9.77,
4591.19,-0.32,-1.33,-9.64,
4622.64,0.41,-0.13,-8.88,
4654.09,0.23,0.03,-9.2,
4685.53,0.2,-0.1,-11.61,
4716.98,-0.1,-0.57,-11.85,
4748.43,-0.03,0.18,-11.34,
4779.87,0.29,1.12,-9.95,
4811.32,-0.15,0.11,-8.11,
4842.77,-0.37,-0.15,-8.94,
4874.21,0.18,-0.03,-11.67,
4905.66,-0.34,-0.16,-7.51,
4937.11,-0.17,-0.06,-9.51,
4968.55,0.21,1.05,-10.55,
5000,0.43,-0.25,-11.17,
5000,0.06,1.05,-10.85,
5240,-0.2,3.13,37.86,Launch Detected
5250,0.11,4,38.25,
5260,-0.27,2.86,36.18,
5270,-0.25,5.15,36.54,
5280,0.65,4.47,36.84,
5290,0.37,4.02,37.45,
5300,0.48,6.01,42.36,
5310,0.15,5.56,43.11,
5320,0.48,6.3,42.38,
5330,-0.08,5.74,41.26,
5340,0.6,7.02,43.08,
5350,0.33,5.78,43.52,
5360,0.61,6.4,42.77,
5370,0.32,8.12,42.45,
5380,0.62,6.95,43.54,
5390,0.35,9.1,43.42,
5400,1.17,9.58,42.53,
5410,0.47,8.83,43.43,
5420,1.22,10.2,41.4,
5430,1.24,8.8,41.87,
5440,1.81,10.81,41.81,
5450,1.31,11.2,44.78,
5460,1.3,10.9,43.43,
5470,1.94,11.28,42.96,
5480,1.8,12.53,43.13,
5490,1.67,12.87,43.34,
5500,2.27,12.86,45.61,
5510,2.37,13.96,42.19,
5520,1.94,14.41,44.84,
5530,2.61,15.63,43.85,
5540,2.68,15.55,45.41,
5550,2.72,15.29,41.93,
5560,2.69,15.62,43.6,
5570,2.99,16.42,44.83,
5580,3.62,17.83,43.84,
5590,3.61,17.21,42.86,
5600,3.34,18.25,41.99,
5610,3.5,16.4,39.78,
5620,3.82,18.51,43.11,
5630,4.45,18.13,44.96,
5640,4.33,20.08,43.46,
5650,4.3,19.56,44.7,
5660,4.74,20.08,41.97,
5670,5.18,21.93,44.63,
5680,5.21,20.9,40.23,
5690,5.26,21.41,42.91,
5700,5.87,21.7,44.44,
5710,5.77,22.58,44.82,
5720,5.8,21.97,44.3,
5730,6.1,23.31,44.3,
5740,6.38,21.68,41.41,
5750,6.47,25.18,42.8,
5760,7.3,24.01,42.12,
5770,7.1,24.01,43.11,
5780,7.32,24.41,43.31,
5790,7.9,26.18,44.15,
5800,8.44,25.15,44.49,
5810,8.32,26.85,42.31,
5820,8.82,28.61,44.16,
5830,9.05,27.8,41.9,
5840,9.35,28.08,42.64,
5850,9.36,27.68,40.46,
5860,9.99,28.08,42.38,
5870,9.69,29.69,41.87,
5880,9.87,29.44,42.45,
5890,10.32,28.92,42.77,
5900,10.85,29.76,39.44,
5910,10.85,30.69,39.26,
5920,11.11,32.72,40.02,
5930,11.26,32.63,40.68,
5940,12.36,32.79,40.4,
5950,12.53,32.52,39.18,
5960,12.73,32.6,37.76,
5970,13.21,33.13,41.68,
5980,13.33,32.67,41.65,
5990,13.87,33.88,38.72,
6000,13.83,35.47,35.5,
6010,14.35,34.59,36.56,
6020,14.95,36.07,34.58,
6030,15.18,35.09,35.26,
6040,15.93,37.16,37.01,
6050,15.98,37.69,34.48,
6060,16.14,36.93,37.79,
6070,16.48,36.34,36.3,
6080,16.78,38.63,34.45,
6090,17.34,37.76,36.64,
6100,17.8,38.49,0.76,
6110,18.1,39.12,3.71,
6120,18.32,39.55,1.38,
6130,19.17,37.68,0.54,
6140,19.05,37.26,1.76,
6150,19.07,37.49,1.08,
6160,19.3,38.42,2.99,
6170,20.38,36.75,0.71,
6180,20.71,37.69,0.54,
6190,21.01,37.66,-0.55,
6200,21.03,38.95,-10.43,
6210,21.75,38.59,-8.65,
6220,22.36,39.2,-11.43,
6230,22.46,38.05,-9.93,
6240,22.56,36.63,-11.06,
6250,23.19,37.69,-10.19,
6260,23.8,36.15,-10.44,
6270,24.16,37.25,-8.84,
6280,24.41,36.32,-10.68,
6290,24.4,37.7,-7.09,
6300,25.05,36.71,-9.99,
6310,25.4,37.96,-9.53,
6320,25.86,37.72,-8.96,
6330,26.64,36.51,-8.79,
6340,26.81,37.91,-7.82,
6350,26.7,36.49,-8.29,
6360,27.57,37.21,-10.43,
6370,27.59,36.16,-10.74,
6380,28.52,37.53,-9.24,
6390,28.44,36.09,-7.78,Burnout Detected
6400,28.95,37.18,-9.93,
6410,29.57,36.81,-8.99,
6420,29.38,35.86,-9.97,
6430,29.92,37.43,-9.96,
6440,30.35,36.73,-11.62,
6450,30.44,36.27,-8.82,
6460,30.77,36.01,-10.69,
6470,31.58,36.86,-10.95,
6480,31.63,35.4,-10.83,
6490,32.1,35.6,-7.24,
6500,31.89,34.12,-10.05,
6510,32.57,36.15,-10.95,
6520,32.68,34.65,-10.47,
6530,33.39,35.04,-8.88,
6540,33.52,34.64,-9.58,
6550,34.46,34.28,-11.74,
6560,34.17,34.32,-9.31,
6570,34.67,33.95,-12.61,
6580,35.37,33.47,-11.52,
6590,35.62,33.75,-8.75,
6600,36.03,32.48,-10.94,
6610,35.96,33.82,-10.71,
6620,36.69,34.87,-8.07,
6630,36.72,34.05,-7.95,
6640,37.71,34.98,-7.63,
6650,37.99,33.51,-9.05,
6660,38.42,32.87,-8.62,
6670,38.44,32.51,-11.53,
6680,38.51,34.34,-9.74,
6690,38.92,33.78,-9.89,
6700,39.06,32.69,-11.37,
6710,39.94,33.56,-9,
6720,40.02,33.31,-9.7,
6730,40.16,34.01,-7.97,
6740,40.46,32.6,-10.96,
6750,41.19,33.45,-9.23,
6760,41.51,32.8,-8.73,
6770,41.82,32.12,-12.38,
6780,42.21,33.18,-9.9,
6790,42.76,32.66,-11.39,
6800,42.33,31.6,-10.99,
6810,42.82,32.38,-8.87,
6820,43.6,31.69,-8.12,
6830,43.41,32.07,-9.57,
6840,43.69,30.68,-10,
6850,43.88,29.17,-9.57,
6860,44.2,32.37,-9.2,
6870,44.55,31.06,-10.22,
6880,45.86,29.47,-10.01,
6890,45.18,32.24,-7.81,
6900,46.08,30.08,-10.94,
6910,45.82,31.28,-10.47,
6920,46.52,31.3,-8.54,
6930,46.54,30.16,-7.11,
6940,47.18,31.67,-7.18,
6950,47.26,30.13,-8.13,
6960,47.43,30.62,-9.06,
6970,47.63,31.43,-8.51,
6980,48.17,31.04,-7.92,
6990,48.69,30.36,-9.81,
7000,48.46,30.01,-9.65,
7010,49.05,30.42,-10.41,
7020,49.21,29.52,-9.36,
7030,49.26,28.6,-10.18,
7040,49.77,29.15,-10.54,
7050,50.52,30.11,-8.97,
7060,50.56,30.15,-8.09,
7070,50.53,28.89,-8.49,
7080,51.17,29.46,-10.06,
7090,51.68,29.63,-9.97,
7100,51.91,28.76,-9.86,
7110,51.88,28.49,-11.46,
7120,52.25,29.46,-8.85,
7130,52.89,28.9,-9.1,
7140,52.97,28.33,-8.19,
7150,53.05,28.5,-10.18,
7160,53.08,28.65,-12.12,
7170,53.75,27.45,-9.69,
7180,54.25,28.85,-9.41,
7190,54.41,28.68,-8.23,
7200,54.79,27.5,-7.53,
7210,55.09,25.19,-11.3,
7220,55.11,29.12,-10.02,
7230,55.47,27.41,-10.28,
7240,55.93,27.9,-10.93,
7250,56.05,27.35,-8.44,
7260,56.45,28.33,-10.72,
7270,56.51,26.06,-9.67,
7280,56.62,27.66,-11.61,
7290,57.93,28.07,-8.8,
7300,57.79,28.78,-9.84,
7310,57.24,27.19,-9.26,
7320,57.94,28.01,-9.1,
7330,58.39,26.72,-11.15,
7340,58.73,26.98,-9.02,
7350,58.45,27.69,-11.32,
7360,59.4,28.58,-10.86,
7370,59.1,26.13,-7.83,
7380,59.54,25.82,-11.21,
7390,59.85,27.83,-9.03,
7400,60.42,26.91,-11.26,
7410,60.65,25.23,-9.63,
7420,60.6,27.29,-11.45,
7430,60.98,25.56,-8.53,
7440,61.49,26.48,-11.55,
7450,61.63,26.39,-8.67,
7460,61.39,26.42,-9.92,
7470,61.67,25.18,-9.45,
7480,62.14,26.12,-9.89,
7490,62.79,24.52,-10.74,
7500,62.31,25.39,-11.39,
7510,62.4,23.54,-7.52,
7520,63.42,26.08,-9.55,
7530,63.34,24.72,-9.18,
7540,63.71,24.89,-12.02,
7550,63.85,25.55,-9.54,
7560,64.39,24.88,-10.63,
7570,63.97,24.75,-9.88,
7580,64.55,24.47,-10.76,
7590,65.4,24.15,-11.92,
7600,65.06,24.76,-11.77,
7610,65.28,23.98,-12.6,
7620,65.76,24.15,-11.68,
7630,65.66,22.23,-11.9,
7640,66.21,23.32,-10.04,
7650,66.74,24.45,-10.39,
7660,66.75,22.59,-10.57,
7670,66.79,23.16,-8.41,
7680,67.02,24,-9.19,
7690,67.72,22.73,-10.39,
7700,67.21,23,-10.9,
7710,67.64,22.82,-10.26,
7720,68.04,23.81,-6.79,
7730,67.92,21.22,-9.77,
7740,68.7,21.97,-9.82,
7750,68.75,21.31,-10.86,
7760,69.36,22.12,-9.66,
7770,69.58,23.85,-8.78,
7780,69.04,24.34,-12.05,
7790,69.95,22.27,-9.74,
7800,70.36,22.93,-11.13,
7810,70.17,22.76,-10.79,
7820,70.19,23.05,-9.99,
7830,70.63,22.83,-8.93,
7840,71.3,22.33,-9.56,
7850,71.01,21.51,-10.24,
7860,71.25,23.34,-7.88,
7870,71.37,21.74,-9.57,
7880,71.75,23.27,-12.07,
7890,71.79,21.36,-10.64,
7900,72.01,22.8,-7.49,
7910,72.45,20.66,-8.86,
7920,72.31,20.28,-10.32,
7930,73.13,20.4,-10.28,
7940,72.96,20.5,-9.44,
7950,73.37,19.78,-7.65,
7960,73.62,20.5,-9.89,
7970,73.58,19.3,-9.44,
7980,74.03,21.54,-12.63,
7990,74.15,19.57,-9.79,
8000,74.23,20.29,-11.61,
8010,74.39,20.76,-11.78,
8020,74.54,20.46,-9.97,
8030,75.12,19.64,-10.6,
8040,75.19,22.79,-9.7,
8050,75.38,19.51,-12.15,
8060,75.4,19.28,-10.96,
8070,75.51,19.88,-10.47,
8080,75.82,19.34,-8.6,
8090,75.48,19.83,-10.7,
8100,76.26,20.67,-13.43,
8110,76.4,20.24,-9.67,
8120,76.31,19.34,-9,
8130,76.58,20,-9.23,
8140,77.03,19.8,-10.16,
8150,77.18,19.49,-8.64,
8160,77.45,18.64,-8.33,
8170,77.87,17.87,-8.63,
8180,77.6,18.34,-9.9,
8190,77.87,17.97,-10.75,
8200,77.54,19.24,-10.83,
8210,78.32,18.62,-7.73,
8220,78.29,17.95,-10.08,
8230,78.73,17.17,-9.79,
8240,78.66,17.27,-8.84,
8250,78.83,19.18,-9.72,
8260,79.17,18.08,-9.83,
8270,79.27,18.91,-11.2,
8280,79.66,18.86,-7.75,
8290,79.74,18.13,-9.67,
8300,79.37,17.34,-10.89,
8310,79.94,17.03,-9.61,
8320,79.85,16.6,-11.06,
8330,80.23,17.04,-9.17,
8340,80.72,17.61,-8.27,
8350,80.87,16.82,-8.91,
8360,81.6,17.52,-10.88,
8370,81.68,16.68,-9.97,
8380,81.1,15.45,-9.92,
8390,81.71,16.09,-10.21,
8400,81.48,18.18,-9.98,
8410,82.03,16.26,-10.15,
8420,82.16,17.54,-9.45,
8430,81.95,15.58,-9.43,
8440,81.61,16.26,-8.88,
8450,82.09,17.15,-9.47,
8460,82.05,15.21,-9.52,
8470,82.86,15.73,-8.25,
8480,83.03,16.79,-8.64,
8490,83.23,18.06,-11.74,
8500,83.45,15.45,-10.5,
8510,83.33,15.64,-9.9,
8520,83.9,16.57,-8.63,
8530,83.69,12.17,-8.61,
8540,83.59,15.33,-8.84,
8550,83.94,14.66,-10.43,
8560,84.24,14.97,-9.71,
8570,84.17,15.03,-8.75,
8580,84.57,13.88,-9.63,
8590,84.33,15.34,-8.6,
8600,84.78,16.11,-10.61,
8610,84.61,15.38,-10.99,
8620,84.75,15.7,-9.21,
8630,85.08,13.68,-7.58,
8640,85.22,13.88,-10.85,
8650,85.39,15.67,-10.78,
8660,85.36,14.09,-9.48,
8670,85.89,15.52,-11.27,
8680,86.15,14.89,-9.94,
8690,85.35,12.94,-9.17,
8700,85.96,13.5,-8.71,
8710,85.94,14.81,-8.4,
8720,86.21,12.14,-9.13,
8730,86.68,13.44,-10.74,
8740,86.55,12.02,-7.79,
8750,86.57,13.53,-9.13,
8760,86.8,13.71,-10.41,
8770,87.42,13.36,-8.66,
8780,87.21,12.2,-9.87,
8790,87.48,13.15,-10.25,
8800,87.7,12.47,-8.29,
8810,87.94,13.75,-9.4,
8820,87.84,13.35,-8.97,
8830,87.84,10.42,-10.41,
8840,88.25,10.88,-8.84,
8850,88.06,13.08,-8.12,
8860,88.08,11.44,-11.67,
8870,87.76,11.07,-10.85,
8880,88.31,11.63,-9.93,
8890,88.62,12.19,-10.62,
8900,88.53,10.33,-12.17,
8910,88.44,11.65,-8.91,
8920,89.28,12.39,-7.94,
8930,88.77,10.37,-9.01,
8940,89.04,11.22,-10.06,
8950,89.08,10.63,-8.82,
8960,89.1,10.66,-9.36,
8970,89.73,11.14,-9.88,
8980,89.4,12.34,-8.91,
8990,89.77,9.9,-9.85,
9000,89.7,11.24,-10.88,
9010,89.96,10.04,-9.04,
9020,89.95,9.91,-10.56,
9030,89.57,10.13,-8.69,
9040,90.18,10.8,-8.69,
9050,90.52,9.06,-9.55,
9060,90.32,10.41,-9.41,
9070,90.81,9.32,-11.08,
9080,90.45,10.4,-8.67,
9090,90.73,8.72,-9.45,
9100,90.28,9.68,-10.73,
9110,90.69,9.32,-10.41,
9120,91.11,9.43,-11.16,
9130,91.53,9.8,-10.55,
9140,91.32,8.31,-9.45,
9150,91.27,9.47,-7.1,
9160,91.19,8.33,-10.92,
9170,91.85,8.11,-10.03,
9180,91.41,9.26,-10.55,
9190,91.57,9.59,-10.69,
9200,91.37,9.87,-10.45,
9210,91.59,8.21,-9.3,
9220,92.24,10.59,-9.83,
9230,92.02,7.79,-12.36,
9240,91.96,10.77,-9.08,
9250,92.33,10.2,-9.43,
9260,91.92,7.73,-10.15,
9270,92.36,7.96,-9.31,
9280,92.43,9.08,-9.05,
9290,91.74,9.25,-10.74,
9300,92.82,8.1,-10.89,
9310,92.14,8.02,-11.49,
9320,93.16,7.81,-10.96,
9330,92.92,6.32,-10.04,
9340,93.04,6.23,-9.02,
9350,93.01,6.85,-10.19,
9360,92.98,8.32,-9.23,
9370,93.3,6.65,-10.54,
9380,93.42,7.02,-9.24,
9390,93.56,7.52,-10.73,
9400,93.42,7.19,-8.92,
9410,93.38,5.86,-9.02,
9420,93.7,7.11,-10.43,
9430,93.98,6.6,-7.01,
9440,93.89,7.41,-8.99,
9450,93.72,6.56,-7.5,
9460,94.02,7.44,-10.16,
9470,94.2,5.87,-9.27,
9480,93.64,5.31,-11.23,
9490,93.34,6.25,-10.36,
9500,93.35,5.89,-9.89,
9510,93.79,5.39,-10.15,
9520,93.42,5.77,-10.71,Apogee Detected
9530,93.98,6.44,-8.96,
9540,94.07,5.25,-10.52,
